"","Water","SearchAndRescue","InfraAndUtilities","ExtreViolenceTerro","Medical","VioCiviUnre","Evacuation","Energy","Shelter","Intervention","Food","Sanitation","ElecAndPolit","pred","topic"
"385",0,0,1,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"386",0,0,9,0,0,0,0,0,0,0,1,0,0,"InfraAndUtilities",6
"387",1,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"388",0,0,3,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"389",1,0,20,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"390",0,0,2,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"391",0,0,17,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"392",0,0,9,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"393",1,0,3,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"394",0,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"395",0,0,4,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"396",0,0,1,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"397",0,0,2,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"398",0,0,1,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"399",1,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"400",0,0,10,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"401",1,0,7,0,0,0,0,2,0,0,0,0,0,"InfraAndUtilities",6
"402",0,0,4,0,0,0,0,1,0,0,0,0,0,"InfraAndUtilities",6
"403",1,0,8,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"404",1,0,7,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"405",0,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"406",1,0,5,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"407",2,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"408",0,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"409",0,0,3,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"410",0,0,3,0,0,0,0,1,0,0,0,0,0,"InfraAndUtilities",6
"411",0,0,7,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"412",0,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"413",1,0,13,0,0,0,0,2,0,0,0,0,0,"InfraAndUtilities",6
"414",0,0,23,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"415",0,0,14,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"416",0,0,9,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"417",0,0,7,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"418",0,0,15,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"419",0,0,7,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"420",0,0,12,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"421",1,0,0,0,0,0,0,1,0,0,0,0,0,"Water",13
"422",0,0,23,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"423",0,0,11,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"424",0,0,17,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"425",1,0,9,0,0,0,0,0,0,0,0,0,1,"InfraAndUtilities",6
"426",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"427",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"428",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"429",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"430",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"431",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"432",0,0,0,0,0,0,2,0,0,0,0,0,2,"Evacuation",3
"433",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"434",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"435",0,0,0,0,1,0,0,0,0,0,0,0,0,"Medical",8
"436",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"437",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"438",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"439",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"440",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"441",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"442",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"444",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"445",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"446",3,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"447",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"448",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"449",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"450",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"451",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"452",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"453",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"454",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"455",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"456",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"457",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"458",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"459",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"460",3,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"461",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"463",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"464",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"465",0,0,0,0,0,0,0,0,0,0,0,1,0,"Sanitation",9
"466",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"467",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"468",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"469",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"470",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"471",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"472",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"473",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"474",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"475",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"476",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"477",0,0,0,0,0,0,0,0,0,0,0,0,2,"ElecAndPolit",1
"478",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"479",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"480",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"481",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"482",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"483",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"484",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"485",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"486",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"487",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"488",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"489",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"490",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"491",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"492",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"493",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"494",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"495",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"496",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"497",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"498",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"499",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"500",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"501",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"502",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"503",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"504",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"505",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"506",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"507",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"508",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"509",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"510",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"511",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"512",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"513",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"514",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"515",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"516",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"517",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"518",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"519",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"520",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"521",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"522",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"523",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"524",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"525",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"526",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"527",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"528",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"529",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"530",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"531",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"532",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"533",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"534",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"535",0,0,0,0,0,0,1,0,0,0,0,0,0,"Evacuation",3
"536",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"537",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"538",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"539",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"540",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"541",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"542",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"543",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"544",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"545",0,0,1,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"546",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"547",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"548",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"549",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"550",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"551",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"552",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"553",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"554",4,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"555",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"556",4,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"557",1,0,0,0,0,0,0,0,0,0,0,1,0,"Water",13
"558",3,0,0,0,0,0,0,0,0,0,0,1,0,"Water",13
"559",4,0,0,0,0,0,0,0,0,0,0,0,1,"Water",13
"560",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"561",5,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"562",3,0,0,0,0,0,0,0,0,0,0,3,0,"Water",13
"563",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"564",3,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"565",2,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"566",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"567",10,0,0,0,0,0,0,0,0,0,0,2,1,"Water",13
"568",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"569",8,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"570",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"571",4,0,0,0,0,0,0,0,0,0,0,2,0,"Water",13
"572",5,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"573",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"574",4,0,0,0,0,0,0,0,0,0,0,3,0,"Water",13
"575",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"576",8,0,0,0,0,0,0,0,0,1,0,0,0,"Water",13
"577",8,0,0,0,0,0,0,0,0,1,0,0,0,"Water",13
"578",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"579",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"580",15,0,0,0,0,0,0,0,0,0,0,2,0,"Water",13
"581",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"582",0,0,0,0,0,0,0,0,0,0,0,0,3,"ElecAndPolit",1
"583",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"584",2,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"585",2,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"586",3,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"587",7,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"588",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"589",1,0,0,0,0,0,0,1,0,0,0,0,0,"Water",13
"590",7,0,0,0,0,0,0,0,0,0,0,2,0,"Water",13
"591",6,0,0,0,0,0,0,0,0,0,0,1,0,"Water",13
"592",4,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"593",3,0,0,0,1,0,0,0,0,0,0,0,0,"Water",13
"594",2,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"595",4,0,0,0,0,0,0,0,0,0,0,2,0,"Water",13
"596",3,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"597",2,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"598",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"599",0,0,0,0,0,0,0,0,0,0,0,0,5,"ElecAndPolit",1
"600",0,0,0,0,0,0,0,0,0,0,0,0,2,"ElecAndPolit",1
"601",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"602",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"603",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"604",0,0,0,0,0,0,0,0,0,0,0,0,11,"ElecAndPolit",1
"605",0,0,0,0,0,0,0,0,0,0,0,0,8,"ElecAndPolit",1
"606",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"607",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"608",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"609",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"610",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"611",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"612",0,0,0,0,0,0,0,0,0,0,0,0,5,"ElecAndPolit",1
"613",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"614",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"615",0,0,0,0,0,0,0,0,0,0,0,0,6,"ElecAndPolit",1
"616",0,0,0,0,0,0,0,0,0,0,0,0,6,"ElecAndPolit",1
"617",0,0,0,0,0,0,0,0,0,0,0,0,2,"ElecAndPolit",1
"618",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"619",0,0,0,0,0,0,0,0,0,0,0,0,3,"ElecAndPolit",1
"620",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"621",0,0,0,0,0,0,0,0,0,0,0,0,8,"ElecAndPolit",1
"622",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"623",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"624",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"625",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"626",0,0,0,0,0,0,0,0,0,0,0,0,7,"ElecAndPolit",1
"627",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"628",0,0,0,0,0,0,0,0,0,0,0,0,2,"ElecAndPolit",1
"629",0,0,0,0,0,0,0,0,0,0,0,0,2,"ElecAndPolit",1
"630",0,0,0,0,0,0,0,0,0,0,0,0,7,"ElecAndPolit",1
"631",0,0,0,0,1,0,0,0,0,0,0,0,7,"ElecAndPolit",1
"632",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"633",0,0,0,0,0,0,0,0,0,0,0,0,10,"ElecAndPolit",1
"634",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"635",0,0,0,0,0,0,0,1,0,0,0,0,2,"ElecAndPolit",1
"636",0,0,0,0,0,0,0,0,0,0,0,0,4,"ElecAndPolit",1
"637",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"638",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"639",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"640",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"641",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"642",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"643",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"644",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"645",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"646",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"647",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"648",0,0,0,0,0,0,0,6,0,0,0,0,0,"Energy",2
"649",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"650",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"651",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"652",0,0,0,0,0,0,0,5,0,0,0,0,0,"Energy",2
"653",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"654",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"655",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"656",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"657",0,0,1,0,0,0,0,2,0,0,0,0,0,"Energy",2
"658",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"659",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"660",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"661",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"662",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"663",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"664",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"665",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"666",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"667",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"668",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"669",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"670",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"671",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"672",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"673",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"674",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"675",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"676",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"677",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"678",0,0,2,0,0,0,0,2,0,0,0,0,0,"InfraAndUtilities",6
"679",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"680",0,0,3,0,0,0,0,1,0,0,0,0,0,"InfraAndUtilities",6
"681",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"682",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"683",0,0,1,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"684",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"685",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"686",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"687",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"688",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"689",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"690",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"691",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"692",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"693",0,0,0,0,0,0,0,1,0,0,0,0,2,"ElecAndPolit",1
"694",5,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"695",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"696",0,0,0,0,1,0,0,0,0,0,0,1,0,"Medical",8
"697",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"698",0,0,0,0,0,0,0,0,0,0,0,1,0,"Sanitation",9
"699",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"700",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"701",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"702",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"703",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"704",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"705",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"706",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"707",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"708",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"709",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"710",1,0,3,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"711",0,0,0,0,0,0,0,0,0,0,0,0,1,"ElecAndPolit",1
"712",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"713",2,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"714",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"715",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"716",1,0,6,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"717",0,0,1,0,0,0,0,1,0,0,0,0,0,"InfraAndUtilities",6
"718",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"719",0,0,3,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"720",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"721",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"722",0,0,0,0,0,5,0,0,0,0,0,0,0,"VioCiviUnre",12
"723",0,0,0,0,0,3,0,0,0,0,0,0,1,"VioCiviUnre",12
"724",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"725",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"726",0,0,0,0,0,1,0,0,0,1,0,0,0,"VioCiviUnre",12
"727",0,0,0,0,0,1,0,0,0,0,0,0,0,"VioCiviUnre",12
"728",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"729",0,0,0,0,0,1,0,0,0,1,0,0,1,"VioCiviUnre",12
"730",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"731",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"732",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"733",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"734",0,0,0,0,0,0,0,12,0,0,0,0,0,"Energy",2
"735",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"736",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"737",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"738",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"739",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"740",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"741",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"742",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"743",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"744",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"745",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"746",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"747",0,0,0,0,0,0,0,4,0,0,0,0,2,"Energy",2
"748",0,0,0,0,0,0,0,1,0,0,0,0,2,"ElecAndPolit",1
"749",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"750",0,0,0,0,0,1,0,2,0,0,0,0,0,"Energy",2
"751",0,0,0,0,0,0,0,2,0,0,0,0,2,"Energy",2
"752",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"753",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"754",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"755",0,0,0,0,0,2,0,0,0,0,0,0,0,"VioCiviUnre",12
"756",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"757",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"758",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"759",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"760",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"761",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
